LAMMPS data file via write_data, version 29 Oct 2020, timestep = 20

3000 atoms
3 atom types

2.1484186440934927 36.04304349756615 xlo xhi
2.1420356553658912 36.04942648629473 ylo yhi
2.1122956171278737 36.07916652453054 zlo zhi

Masses

1 22.9898
2 28.0855
3 15.9994

Atoms # charge

1537 3 -1.2 4.650929292781838 7.356263406407009 8.175816656594105 -2 0 1
1171 2 2.4 5.38607385923811 8.472371423186217 8.918944294314505 0 0 2
976 2 2.4 7.25660212577246 4.413007998752196 4.71181483671283 -2 1 3
1907 3 -1.2 7.7675360302521375 7.1426589062254395 7.369167755947651 -1 0 2
2017 3 -1.2 6.201145143970466 9.715652569549622 8.10283006420201 -2 0 1
2459 3 -1.2 8.31925620631564 5.039098735807848 8.840209831280367 2 1 0
1228 2 2.4 8.45041947678993 3.43320392911894 9.010678187238913 -1 1 1
1070 2 2.4 8.814263793421434 6.227481903359542 7.941316469657974 0 2 1
2514 3 -1.2 7.8397984392034 5.774500914536565 4.487405458078457 -2 0 2
1759 3 -1.2 5.837184565569672 4.5655510989785695 5.390696635442578 0 2 2
2952 3 -1.2 7.132050098923934 3.481367366002808 3.4028988761095964 -1 0 -1
665 2 2.4 3.586441302946276 7.987176381246568 3.5289618668027516 0 -1 -1
2775 3 -1.2 8.616327292427062 3.4659810722533564 5.4141817979653935 0 -1 -1
1563 3 -1.2 4.463188452749614 7.3281619283548505 4.690251257764963 0 -1 0
2513 3 -1.2 4.44316768575117 9.001150021629195 2.5198140041726336 1 0 0
306 1 0.6 8.737493794939752 7.748052322671599 4.911752209619387 -4 -10 8
1590 3 -1.2 9.813264483771455 5.866425493717202 6.647522469004276 -1 -2 1
494 1 0.6 9.119018857736929 9.53090289000827 7.935217670017271 8 6 7
2297 3 -1.2 2.958515178950631 6.743328746436718 2.7902654083440703 -2 -1 2
2598 3 -1.2 10.108016988097619 3.2196985707674712 9.29415724202213 1 -2 0
89 1 0.6 6.177158689503371 7.039178496986703 5.9642078344799945 -7 -4 6
462 1 0.6 6.052186504275735 7.819481631703767 3.8008379693755803 -1 -6 -3
1562 3 -1.2 7.361873715158997 2.9979779409212655 9.896159314849829 0 2 -1
2406 3 -1.2 4.2134716930570315 3.3975213942578195 2.8443594036713296 0 2 -1
1544 3 -1.2 8.455891237345607 8.53117922840551 3.069627727574361 0 0 0
1799 3 -1.2 6.458010856971812 8.039586465508393 10.147539604572644 -1 2 2
2685 3 -1.2 6.93831411280805 9.550785975980876 5.592806223646757 1 -1 1
35 1 0.6 4.317085099600007 5.910096588957881 6.672401682721711 3 -19 -3
1938 3 -1.2 4.572863177469616 9.35901116631964 9.849987229021405 -2 0 -1
2805 3 -1.2 8.221334695076472 2.42060816153186 7.73023781695747 -1 1 2
553 1 0.6 4.668262624342251 5.6455708668344275 9.580867987753892 4 -14 3
542 1 0.6 3.022486871971571 8.720540283203373 6.502845893641682 7 1 5
357 1 0.6 4.667856497577687 5.288030179096433 3.7442101564688572 -4 6 11
375 1 0.6 8.88497277764173 6.04376451061757 2.245047976207269 4 0 15
2470 3 -1.2 2.4776024131542695 4.932333317101522 7.603498176817632 1 3 1
