LAMMPS data file via write_data, version 29 Oct 2020, timestep = 150

3000 atoms
3 atom types

2.1284913722067635 36.06297076945287 xlo xhi
2.1221008781267656 36.069361263533864 ylo yhi
2.0923258704603853 36.099136271198056 zlo zhi

Masses

1 22.9898
2 28.0855
3 15.9994

Atoms # charge

2960 3 -1.2 19.4546 2.23958 5.67993 0 0 -2
358 1 0.6 14.4807 5.3269 5.43797 -4 -7 15
300 1 0.6 14.9872 8.38018 8.04939 4 -8 -4
1307 3 -1.2 13.2956 4.36628 3.4598 2 -2 2
1867 3 -1.2 12.6818 5.80554 8.96349 0 1 0
449 1 0.6 12.8494 6.70342 2.67303 -1 5 -8
165 1 0.6 17.631 3.47038 4.32636 14 0 4
985 2 2.4 12.2361 7.98826 5.69405 0 0 0
1773 3 -1.2 15.6447 10.0601 9.17551 -1 1 0
2803 3 -1.2 11.5155 6.7766 5.36028 -1 -1 -1
1276 2 2.4 11.7479 7.05641 9.53027 0 0 -1
1847 3 -1.2 10.9492 4.76494 4.37098 1 2 1
857 2 2.4 11.7857 3.65162 3.54744 1 0 -1
2964 3 -1.2 15.7632 9.17945 5.32397 -2 0 2
2242 3 -1.2 13.3729 8.7008 4.62585 1 2 2
954 2 2.4 12.3192 10.0701 9.86539 0 -1 1
723 2 2.4 17.6331 3.94567 8.17297 0 1 2
1077 2 2.4 14.2333 9.82995 5.07521 0 3 -1
778 2 2.4 14.7003 3.68833 3.24367 -1 1 -1
2629 3 -1.2 12.0993 3.40014 8.99561 0 0 2
2839 3 -1.2 19.0277 3.92443 9.13687 -2 -2 2
588 1 0.6 14.9029 36.0037 6.91037 8 -2 -1
842 2 2.4 17.1351 7.70879 2.57567 1 0 2
2016 3 -1.2 10.9445 9.05978 5.84314 -3 1 0
1118 2 2.4 17.3297 8.88022 5.35428 0 -3 3
2240 3 -1.2 18.1061 10.1515 5.70662 -3 -1 1
2495 3 -1.2 16.0001 6.58793 2.43543 1 0 3
92 1 0.6 18.1657 9.66152 8.20895 -11 -8 2
1437 3 -1.2 13.548 10.425 10.584 0 -2 0
2870 3 -1.2 12.2694 8.55065 9.48201 0 1 -1
1046 2 2.4 18.5641 6.74619 7.21103 2 0 0
973 2 2.4 11.2605 2.7437 10.2198 0 2 3
1548 3 -1.2 11.5302 4.81839 6.9354 1 2 -1
1577 3 -1.2 17.538 7.9871 4.05961 2 -2 0
2579 3 -1.2 18.7778 7.06676 8.76216 0 -2 -1
1965 3 -1.2 17.8008 2.6147 7.47181 -2 -1 -1
1208 2 2.4 12.6962 4.56427 8.07309 2 0 1
217 1 0.6 15.4727 7.10813 4.65319 0 3 8
2350 3 -1.2 13.9676 4.19593 7.28594 0 -3 3
2519 3 -1.2 15.629 3.71628 4.38289 3 0 0
2235 3 -1.2 13.9972 10.4565 6.43504 -1 1 -1
2027 3 -1.2 17.5944 7.88073 6.58621 -1 2 2
1110 2 2.4 10.7806 5.52291 5.76251 -2 -1 1
1985 3 -1.2 16.5826 4.21529 9.31206 0 -1 -1
302 1 0.6 17.833 8.61267 10.3671 4 -1 -3
2075 3 -1.2 17.8914 5.29592 7.16999 -1 2 0
1805 3 -1.2 13.3921 7.41465 6.68403 -2 1 -2
1447 3 -1.2 18.4922 5.76101 3.14509 -1 -2 2
737 2 2.4 15.2105 10.1596 10.7294 0 3 2
1946 3 -1.2 15.2639 4.34004 35.8166 0 0 1
730 2 2.4 3.76186 9.22046 15.2303 1 1 1
2328 3 -1.2 6.65433 6.61415 16.1427 0 0 0
722 2 2.4 8.25736 7.04671 15.6184 0 1 0
2710 3 -1.2 8.15028 8.61782 15.8486 -1 4 1
2876 3 -1.2 5.39925 9.16851 14.6881 -1 0 1
2031 3 -1.2 5.30865 7.47445 18.1997 1 -2 -1
2154 3 -1.2 8.24159 6.63342 13.9127 -2 0 0
1214 2 2.4 8.49915 5.60291 12.8064 1 0 3
2897 3 -1.2 3.51791 8.36318 16.5327 0 -1 -1
990 2 2.4 7.16764 3.85192 18.1095 3 1 -2
1371 3 -1.2 6.91566 8.57638 12.2681 1 0 0
1106 2 2.4 8.83257 9.97222 16.0795 0 1 -3
2421 3 -1.2 9.35986 5.96917 16.0398 3 0 2
1417 3 -1.2 7.64431 4.16562 12.8401 0 -2 -2
1757 3 -1.2 7.6937 6.49178 11.4711 0 0 0
1712 3 -1.2 3.95455 4.1193 15.0531 -4 1 0
994 2 2.4 3.79075 7.64779 17.9927 2 1 0
2139 3 -1.2 8.47507 3.87394 17.2279 3 1 0
821 2 2.4 2.99159 3.03653 15.4073 -1 1 0
1376 3 -1.2 10.0011 5.2338 12.4906 0 -1 0
1092 2 2.4 7.54407 8.03066 10.9988 0 -1 2
1234 2 2.4 5.94248 9.57765 13.2139 0 -1 -2
2396 3 -1.2 2.69412 8.60561 14.106 1 -1 1
139 1 0.6 6.32287 4.54828 15.2053 -14 2 4
1788 3 -1.2 2.90235 6.24458 17.849 -3 0 0
277 1 0.6 3.05032 6.28292 14.4643 13 11 -7
1892 3 -1.2 5.8193 3.10215 17.4074 1 0 2
828 2 2.4 9.41119 10.4471 10.4715 2 0 1
1899 3 -1.2 10.0481 5.33816 18.5755 1 2 -1
535 1 0.6 5.80541 5.27851 12.05 -6 7 -1
1216 2 2.4 9.95362 4.60756 16.7065 2 5 0
1594 3 -1.2 10.1994 9.63301 16.6224 0 0 -2
1743 3 -1.2 8.29305 7.34507 18.272 -2 0 0
2558 3 -1.2 10.0675 3.38138 15.6246 1 0 1
1439 3 -1.2 8.96365 8.91446 10.5103 -1 1 -1
1770 3 -1.2 3.30857 5.08353 11.8461 1 1 2
662 2 2.4 7.28255 2.49803 13.1208 0 -2 0
2922 3 -1.2 7.86758 10.8904 17.0342 3 0 0
2126 3 -1.2 4.68018 9.8519 12.4331 1 1 -1
2670 3 -1.2 3.34993 2.40244 16.8194 1 -1 2
948 2 2.4 6.75909 7.06526 18.6735 -1 2 0
1686 3 -1.2 9.05102 10.5246 14.6 -1 -3 1
1935 3 -1.2 6.96628 5.48344 18.5784 2 0 -1
2219 3 -1.2 2.34759 2.88052 12.2716 1 0 1
2975 3 -1.2 3.20587 8.71078 19.1417 2 2 0
322 1 0.6 10.4592 3.18286 13.4495 17 9 0
2419 3 -1.2 17.5056 7.76935 12.5108 1 0 1
2203 3 -1.2 14.7766 4.01745 13.8239 -2 -1 -1
1853 3 -1.2 13.5831 5.91486 17.9116 0 1 -1
541 1 0.6 11.5898 4.00661 19.2172 6 -16 1
403 1 0.6 15.4946 3.33119 16.8206 1 -11 3
1236 2 2.4 18.9199 7.12474 13.102 1 0 0
2374 3 -1.2 11.1283 7.27098 13.6658 -1 -1 2
841 2 2.4 11.8023 9.26809 16.787 1 0 -1
2727 3 -1.2 14.6154 3.95559 11.3963 -2 -2 0
2887 3 -1.2 12.0924 3.10942 11.6775 -1 -1 1
556 1 0.6 18.2848 9.65254 14.5474 -10 11 2
1643 3 -1.2 13.5927 36.0594 13.1997 1 15 -2
687 2 2.4 16.0347 7.26704 12.1176 -1 0 0
610 2 2.4 17.4497 5.15802 16.4189 -2 1 1
1719 3 -1.2 12.6959 9.68031 17.9691 -1 0 2
1525 3 -1.2 13.9215 6.20717 15.3516 -1 0 1
1699 3 -1.2 17.1403 10.4134 17.5843 2 0 2
1189 2 2.4 13.4435 3.64028 12.5768 1 -1 0
1616 3 -1.2 16.9585 3.46556 11.7687 0 2 2
2159 3 -1.2 11.5602 6.7308 11.2814 0 2 -1
2233 3 -1.2 17.4523 7.89125 18.5153 -5 2 0
330 1 0.6 13.4893 7.64872 13.0749 -1 7 -1
2551 3 -1.2 16.2703 5.93962 11.2441 0 2 1
2090 3 -1.2 14.1929 3.4748 18.9502 -2 3 0
2639 3 -1.2 11.0514 10.6905 10.4519 -1 0 1
617 2 2.4 16.7712 8.92681 17.4131 2 1 -2
275 1 0.6 16.3507 10.4005 14.837 13 20 -6
1465 3 -1.2 12.5125 9.74198 15.4247 -1 -2 0
2900 3 -1.2 12.5764 5.07519 13.1405 -3 4 1
773 2 2.4 13.9526 9.21641 18.7879 -1 1 1
914 2 2.4 11.3716 6.0591 12.7288 2 0 -1
2691 3 -1.2 18.6732 6.09359 16.1788 1 -2 -2
1705 3 -1.2 11.5497 5.23089 16.6294 2 2 -1
992 2 2.4 18.5262 2.51775 15.2582 -1 4 -1
1636 3 -1.2 16.874 5.17359 17.865 -1 3 3
2152 3 -1.2 15.3901 8.55273 11.2675 -1 -1 -1
2064 3 -1.2 17.9963 3.58183 16.2739 -1 -1 1
2388 3 -1.2 15.2141 6.62496 13.21 -1 -1 0
833 2 2.4 14.8959 5.40047 14.3152 -2 -1 1
1163 2 2.4 12.7925 6.28827 16.5757 0 0 1
1337 3 -1.2 16.4234 5.2752 15.3108 -2 0 -1
2961 3 -1.2 12.1611 7.67738 16.7953 2 1 0
2213 3 -1.2 16.8233 8.5094 16.0084 -2 -1 0
278 1 0.6 10.5636 9.37601 12.9734 -3 2 -3
1392 3 -1.2 15.0694 9.07866 17.6867 -1 0 -2
2307 3 -1.2 14.0418 9.80155 13.1365 2 0 -2
1087 2 2.4 16.1389 4.38453 10.8306 -1 1 0
2323 3 -1.2 8.89404 4.82578 23.2156 0 1 0
1639 3 -1.2 5.78015 3.68742 23.9229 1 3 1
2543 3 -1.2 8.18851 7.41498 22.9068 -2 0 -1
1206 2 2.4 5.01481 5.56736 21.4156 -1 -1 1
1275 2 2.4 4.8658 5.00815 24.3041 -1 1 0
2456 3 -1.2 5.47318 6.38129 24.7879 1 2 2
2375 3 -1.2 4.192 5.29561 22.8895 1 0 0
1479 3 -1.2 8.89725 9.36089 26.5702 1 -1 1
1135 2 2.4 5.18533 7.84492 25.4304 1 -2 -3
1614 3 -1.2 4.17832 4.43855 25.6735 0 0 0
2890 3 -1.2 6.53523 8.85238 25.6442 -2 0 2
755 2 2.4 8.46735 9.07673 22.8542 1 -1 0
1598 3 -1.2 7.09719 9.51447 22.1115 0 -1 -1
1981 3 -1.2 8.48041 9.83819 24.221 2 0 1
1760 3 -1.2 4.2533 8.61079 24.509 0 0 0
2916 3 -1.2 6.60347 5.61156 21.9875 1 0 0
1022 2 2.4 7.77625 10.002 25.6449 2 2 0
1495 3 -1.2 9.57246 9.07864 21.689 0 3 -1
1076 2 2.4 8.17652 5.90676 22.1718 -1 2 0
2998 3 -1.2 4.88952 4.03571 20.7012 0 1 -3
2058 3 -1.2 8.96343 6.11013 20.8154 1 1 -1
827 2 2.4 9.34599 3.6008 24.1713 2 0 1
1865 3 -1.2 4.19823 6.57888 20.6928 3 0 -2
2125 3 -1.2 4.75564 9.83417 20.8224 1 1 1
1027 2 2.4 6.48813 9.36443 20.6692 2 2 0
961 2 2.4 3.64019 3.24324 20.247 -2 -1 -1
902 2 2.4 3.17484 4.26399 26.8255 0 0 -2
606 2 2.4 3.25426 9.7496 20.3594 0 1 0
1488 3 -1.2 4.47114 7.34531 26.7273 0 -1 1
2940 3 -1.2 8.18935 6.18132 27.0851 0 -1 2
54 1 0.6 8.32247 7.08293 25.2302 -9 1 -9
559 1 0.6 2.51211 9.60002 25.9827 4 6 15
179 1 0.6 2.99634 7.6001 22.6133 0 -5 1
2581 3 -1.2 6.88946 10.314 19.5472 2 0 -3
1493 3 -1.2 6.80003 7.97678 19.9942 -1 0 -1
2542 3 -1.2 7.68478 2.95987 19.3505 1 -1 -1
1546 3 -1.2 2.5334 4.52314 19.7764 -1 1 1
1646 3 -1.2 10.4356 3.75014 25.3944 0 1 -3
1200 2 2.4 9.40545 6.74333 19.2707 0 -2 0
2057 3 -1.2 2.75304 2.59083 21.3949 3 3 -2
2279 3 -1.2 8.00042 3.37597 24.8983 2 -1 0
2836 3 -1.2 2.31098 2.99156 26.5354 12 1 -1
237 1 0.6 7.79298 4.15024 26.8076 5 -13 3
250 1 0.6 2.85172 3.03596 23.4482 3 11 -4
2606 3 -1.2 9.85599 2.65415 20.7346 2 -1 2
1596 3 -1.2 2.33267 9.47531 21.6447 9 0 0
1660 3 -1.2 10.0356 2.50313 23.2277 1 2 0
1094 2 2.4 6.59451 2.48841 24.7129 -1 2 -2
2570 3 -1.2 10.407 7.9045 19.6275 1 -1 1
1919 3 -1.2 13.5865 7.78271 19.3702 1 0 -1
650 2 2.4 17.5713 2.228139614592905 21.49 0 9 1
109 1 0.6 12.0111 10.4901 24.763 2 -12 18
727 2 2.4 10.884 8.72912 20.9089 0 -1 2
1989 3 -1.2 11.9015 7.84896 21.7397 -1 1 4
1250 2 2.4 16.9083 6.134 19.0915 2 0 -1
2310 3 -1.2 19.1167 5.75891 22.6684 -3 0 0
788 2 2.4 15.9146 7.24315 23.087 -3 0 2
540 1 0.6 17.8562 9.45925 26.1908 -5 14 -5
2654 3 -1.2 13.2028 5.49301 23.2596 0 0 2
1065 2 2.4 15.87 4.08673 23.0562 0 0 -1
2945 3 -1.2 13.0981 5.39232 20.5381 -2 -1 0
2244 3 -1.2 16.0642 5.68363 23.007 1 0 1
1723 3 -1.2 16.538 2.65172 20.4733 -1 2 0
2501 3 -1.2 17.0689 10.3907 24.0638 2 0 -2
1457 3 -1.2 16.239 5.45473 26.9697 3 -1 -4
1059 2 2.4 17.5657 4.72232 26.693 -2 0 0
1794 3 -1.2 18.1649 4.95532 25.2776 2 0 0
2445 3 -1.2 15.7003 7.90769 27.1408 -2 1 0
632 2 2.4 13.2963 4.60773 21.9221 -2 -1 -2
824 2 2.4 14.1419 2.68388 25.2494 2 3 -2
2025 3 -1.2 16.9956 8.31035 22.5665 -1 1 -2
2932 3 -1.2 11.0492 10.1443 20.1858 -1 2 -2
2761 3 -1.2 11.1144 8.68517 26.0498 1 -1 1
2749 3 -1.2 11.5723 6.11824 25.3905 2 -1 -2
1317 3 -1.2 15.4934 6.06798 19.6474 -2 1 0
1085 2 2.4 11.7318 4.64095 26.0381 0 0 0
1422 3 -1.2 14.6687 7.88185 22.4002 0 -1 -1
2511 3 -1.2 11.942 3.46718 21.6269 -1 0 -3
1097 2 2.4 17.2193 9.94564 22.5929 1 0 0
794 2 2.4 10.8985 2.46543 21.9136 0 2 0
1003 2 2.4 15.1609 2.54019 19.7583 2 2 0
1333 3 -1.2 15.2001 3.45206 24.4887 1 1 0
1232 2 2.4 13.7418 6.1786 19.4165 0 0 0
801 2 2.4 14.6609 8.12377 25.9182 0 0 -1
1450 3 -1.2 19.0027 2.2087396145929006 20.8474 0 22 1
2046 3 -1.2 14.6016 3.84167 22.1396 0 2 2
1089 2 2.4 12.0342 7.63545 25.3672 0 0 0
1764 3 -1.2 13.006 3.68383 25.9323 2 -1 1
2874 3 -1.2 14.3223 9.70308 26.0275 0 1 0
1592 3 -1.2 12.829 8.31168 24.0802 0 0 0
1694 3 -1.2 17.565 3.23621 27.2811 -3 -3 -1
2114 3 -1.2 17.1503 3.34779 22.5689 2 1 -2
2076 3 -1.2 13.3649 7.14431 26.228 -3 2 -1
1615 3 -1.2 15.4857 7.62715 24.6373 0 2 0
1082 2 2.4 13.2214 8.3695 22.584 -1 0 0
1828 3 -1.2 18.4873 10.2289 21.7539 0 1 2
2014 3 -1.2 13.4037 10.0087 22.1199 0 -1 2
1906 3 -1.2 18.0682 5.88796 20.0113 1 1 -1
1353 3 -1.2 14.4679 10.1426 19.8971 -1 0 0
818 2 2.4 6.38416 6.14556 30.323 -1 0 -1
2441 3 -1.2 4.37467 3.93992 34.316 1 2 1
2763 3 -1.2 5.14048 7.1829 30.4736 0 2 -1
2465 3 -1.2 6.71744 5.54748 31.6852 0 -3 1
2956 3 -1.2 7.79448 6.88655 29.5126 3 0 -3
1031 2 2.4 4.71896 3.85895 29.6399 -1 1 1
1706 3 -1.2 5.91086 4.88581 29.524 -1 0 1
1467 3 -1.2 4.08095 8.35979 33.3982 -1 1 -1
1178 2 2.4 7.96758 8.40011 35.5634 0 -2 0
1395 3 -1.2 9.24515 8.30381 34.4838 -2 3 -1
2524 3 -1.2 3.63997 4.08117 30.7167 2 3 0
735 2 2.4 3.25103 3.22232 35.0867 1 2 -2
254 1 0.6 5.3802 8.55456 28.661 8 17 2
77 1 0.6 8.86464 8.38061 31.1935 -9 4 0
55 1 0.6 8.47203 6.63032 33.4635 1 8 -11
1569 3 -1.2 9.63932 5.32109 29.262 -1 0 2
1470 3 -1.2 7.00284 9.89952 31.8018 0 -1 -3
2092 3 -1.2 9.27666 4.44814 34.557 -3 -1 1
485 1 0.6 6.20715 7.67935 32.4332 -14 -5 3
804 2 2.4 8.87339 6.5805 28.3956 0 -1 1
90 1 0.6 3.05988 7.90563 31.138 -8 -7 -4
474 1 0.6 3.2501 7.5189 28.6772 11 -2 1
351 1 0.6 6.55992 3.47876 33.3642 2 4 -1
1372 3 -1.2 10.2277 6.69583 31.5546 -1 0 0
2794 3 -1.2 10.5079 2.290939614592901 33.9443 -1 34 1
2301 3 -1.2 9.75957 7.90396 28.3268 -1 3 3
522 1 0.6 4.23657 5.90614 32.5876 3 0 -11
2398 3 -1.2 3.82143 9.99996 29.5408 1 0 1
142 1 0.6 5.08061 6.62234 34.6716 9 -5 -6
754 2 2.4 2.8669 9.42118 33.7622 1 1 -2
2006 3 -1.2 4.1242 3.9081 28.0577 -2 1 -1
2189 3 -1.2 7.00399 7.15439 35.2471 0 -1 -1
2173 3 -1.2 7.41883 9.86001 35.3373 -1 0 -2
396 1 0.6 9.61077 4.29929 31.7598 5 2 -8
15 1 0.6 7.98755 3.32948 30.6134 9 9 2
1346 3 -1.2 8.72053 36.0037 32.2986 1 -23 -2
169 1 0.6 5.26344 5.24005 2.495 5 12 -2
1889 3 -1.2 9.69587 10.4696 28.4005 2 -1 -4
2476 3 -1.2 3.50272 35.7136 34.3601 2 -22 -2
1156 2 2.4 10.6656 3.56938 34.7484 0 2 1
75 1 0.6 2.35325 6.53028 34.156 -4 -13 4
257 1 0.6 5.53577 10.2601 34.1503 5 -20 11
581 1 0.6 2.95702 3.30145 32.7538 10 11 -1
2784 3 -1.2 35.8744 4.0221 34.7998 -23 2 0
1637 3 -1.2 8.71963 2.24368 28.7797 3 16 2
763 2 2.4 10.2827 9.25488 27.4632 0 0 1
268 1 0.6 8.53546 10.7302 33.2788 -4 2 -2
1872 3 -1.2 7.83182 35.9118 34.6568 -2 0 2
1547 3 -1.2 18.9321 5.18964 27.4134 1 3 0
443 1 0.6 14.3592 4.23314 27.927 5 -8 -2
2259 3 -1.2 11.5638 4.76832 27.7111 1 1 -2
1299 2 2.4 17.4905 4.27039 33.7908 1 0 1
1260 2 2.4 11.8245 7.06001 31.2282 0 0 -2
1385 3 -1.2 11.4406 6.98567 34.5495 0 0 -1
671 2 2.4 11.7853 10.1154 31.8582 -1 0 2
926 2 2.4 14.9718 3.00369 30.3499 0 -1 -1
2756 3 -1.2 14.8431 4.31193 31.0717 0 -2 -2
2717 3 -1.2 18.9945 8.98764 29.4312 0 -1 -1
1510 3 -1.2 14.8407 6.24557 29.3963 0 1 -3
2731 3 -1.2 11.8893 4.46102 34.2917 -3 -2 0
2492 3 -1.2 18.0265 7.83886 35.2952 0 2 4
2583 3 -1.2 14.89 7.05252 31.7289 1 -1 0
1448 3 -1.2 18.1268 3.60175 34.9735 -1 2 -2
2367 3 -1.2 12.4423 6.27914 32.4641 1 1 -1
2885 3 -1.2 16.8888 5.73608 30.9749 -2 2 -2
1021 2 2.4 12.0639 2.36637 29.8661 0 0 0
311 1 0.6 18.0682 7.50514 27.7991 -1 9 -8
2611 3 -1.2 14.1562 8.68765 29.1285 2 -2 0
971 2 2.4 18.3641 5.95012 31.8235 1 -1 0
2730 3 -1.2 16.3947 5.46526 33.791 3 2 -1
2457 3 -1.2 11.4263 3.72313 30.1038 -1 1 1
775 2 2.4 13.2862 9.94909 28.9018 1 1 2
637 2 2.4 15.423 5.72869 35.1208 0 0 -1
1925 3 -1.2 11.0181 3.26481 2.22903 1 3 19
1432 3 -1.2 16.1282 9.06116 2.22966 0 -1 -1
1780 3 -1.2 10.9999 9.45357 35.7872 1 -1 -1
2881 3 -1.2 18.8981 9.90358 33.8013 0 0 0
1711 3 -1.2 17.658 9.64458 31.491 -1 -1 0
1575 3 -1.2 11.8603 9.75249 28.0753 -2 -2 0
888 2 2.4 15.2384 5.81238 31.0197 0 1 -2
1591 3 -1.2 16.4914 8.94781 33.7106 2 0 1
769 2 2.4 18.0178 8.81449 33.2053 2 4 -1
695 2 2.4 10.8343 8.57132 34.5748 -1 1 1
2237 3 -1.2 16.6728 3.01638 33.162 1 -1 0
1032 2 2.4 15.6063 9.54861 34.9119 -1 -3 2
2895 3 -1.2 11.2173 9.50276 33.3015 2 0 -1
1193 2 2.4 17.5151 9.27921 29.9571 -1 -1 -2
2555 3 -1.2 16.5104 8.11473 29.5332 -1 1 -2
1702 3 -1.2 13.6718 2.81168 29.5693 -4 0 -1
1460 3 -1.2 14.1408 9.14531 34.5434 -1 0 1
380 1 0.6 14.7096 9.28176 32.0297 2 -7 -1
1511 3 -1.2 12.0101 8.64543 31.3143 1 4 0
604 2 2.4 15.3753 7.55773 28.6578 1 2 0
1242 2 2.4 11.1464 5.02363 29.1945 -2 1 -1
1136 2 2.4 12.5882 6.03906 33.9656 -1 2 0
1408 3 -1.2 18.564 4.66951 32.6618 0 0 -3
2402 3 -1.2 13.9581 6.10439 34.7147 -1 -2 -3
2000 3 -1.2 11.8188 6.34479 29.8193 0 0 -1
2715 3 -1.2 16.3165 2.77945 29.5378 -1 -1 -1
1811 3 -1.2 18.2941 7.38825 32.6006 -1 2 0
966 2 2.4 7.79694 13.268 6.73758 -1 0 2
2872 3 -1.2 9.20761 13.391 7.34321 -1 0 0
995 2 2.4 5.58667 14.8865 8.10117 0 -1 2
2487 3 -1.2 6.83432 14.0657 7.73325 3 3 0
2800 3 -1.2 4.54371 14.117 7.18088 0 0 1
1908 3 -1.2 5.27241 14.8709 9.73324 0 -1 1
1990 3 -1.2 5.79334 16.5139 7.78113 0 0 3
1804 3 -1.2 7.4717 13.9605 5.34874 1 0 0
1284 2 2.4 3.9259 13.8232 5.7058 0 1 1
1113 2 2.4 6.47332 14.1964 4.062 1 2 1
1852 3 -1.2 4.98993 13.8958 4.58424 0 0 -1
1133 2 2.4 10.0027 14.8277 7.85436 2 1 0
2834 3 -1.2 10.009 16.1025 7.01392 -1 1 0
2735 3 -1.2 9.57641 15.2162 9.35971 -2 -2 1
2742 3 -1.2 3.53965 18.1472 5.3209 1 -4 3
2334 3 -1.2 3.30516 15.4659 5.61034 -2 0 0
2647 3 -1.2 6.81703 13.1272 2.92285 -2 0 -1
1452 3 -1.2 6.38675 15.626 3.67614 1 1 1
1578 3 -1.2 9.7287 15.0583 2.82502 -1 1 1
1752 3 -1.2 9.84735 12.4275 3.73308 -1 1 -3
932 2 2.4 2.82976 16.8858 4.87425 2 -2 2
1453 3 -1.2 6.88055 11.9303 6.38782 -1 -1 3
2111 3 -1.2 2.56273 16.7441 3.36352 3 2 2
1195 2 2.4 10.4243 13.8351 3.54994 1 2 -1
337 1 0.6 8.04719 16.8733 4.87086 -1 2 9
183 1 0.6 7.96356 16.9417 8.5159 13 1 5
1469 3 -1.2 9.42574 18.6072 4.91612 -1 1 -1
31 1 0.6 5.69648 17.2336 4.88658 -6 3 -13
2190 3 -1.2 2.8511 12.7727 2.16789 -2 0 -14
589 1 0.6 4.44654 12.3582 9.09005 -2 -7 9
1579 3 -1.2 2.60864 12.9574 5.482 0 2 0
72 1 0.6 3.38298 16.8859 7.63158 0 -9 14
145 1 0.6 7.15116 12.0962 9.24273 2 5 -6
260 1 0.6 3.17462 11.4548 3.72678 5 -3 -3
201 1 0.6 8.93714 10.03 5.13504 0 -1 -13
2413 3 -1.2 9.13216 10.9853 9.08072 2 -1 3
2545 3 -1.2 8.43952 18.6045 9.7111 0 0 -1
193 1 0.6 5.41585 11.0943 2.95085 10 5 -12
314 1 0.6 6.18468 18.9653 8.47954 12 8 -5
246 1 0.6 2.59972 10.9768 7.77959 -3 -1 -7
2296 3 -1.2 6.80069 18.8066 2.97609 -1 2 0
2169 3 -1.2 4.32466 19.0928 10.0642 2 1 0
2799 3 -1.2 4.73626 11.0309 5.87145 1 0 -1
45 1 0.6 7.26562 12.5759 34.2029 1 21 3
1515 3 -1.2 35.9561 18.3677 10.4775 -13 -2 1
2538 3 -1.2 5.51134 11.824 10.919 -3 2 -1
505 1 0.6 4.12191 14.5484 2.51202 0 -2 -4
288 1 0.6 10.9621 13.2181 9.58863 10 -6 -2
659 2 2.4 35.8102 16.6157 35.9854 2 1 2
427 1 0.6 11.495 16.7055 4.29087 2 10 8
