Sodium silicate glass

3000 atoms
3 atom types

2.1489272281078331e+00 3.6042534913551819e+01 xlo xhi
2.1425444309318968e+00 3.6048917710728716e+01 ylo yhi
2.1128052851839545e+00 3.6078656856474453e+01 zlo zhi

Masses

1 22.9898
2 28.0855
3 15.9994

Atoms # charge

1537 3 -1.2000000000000000e+00 4.7397906765567805e+00 7.4606199909080102e+00 8.3130718364488505e+00 -2 0 1
1171 2 2.3999999999999999e+00 5.5559669197698796e+00 8.5397679502236521e+00 9.0898469639953792e+00 0 0 2
976 2 2.3999999999999999e+00 7.2895301091264511e+00 4.4853843562288196e+00 4.7761505644314415e+00 -2 1 3
1907 3 -1.2000000000000000e+00 7.9963374535332283e+00 7.2962169852709309e+00 7.5917033646190220e+00 -1 0 2
2017 3 -1.2000000000000000e+00 6.2513670725841690e+00 9.5755676848910447e+00 8.1012423230018253e+00 -2 0 1
2459 3 -1.2000000000000000e+00 8.4972167281826021e+00 4.8928110568539589e+00 8.6245245592239819e+00 2 1 0
1228 2 2.3999999999999999e+00 8.5790253383171695e+00 3.3522471229478246e+00 9.0323970416116133e+00 -1 1 1
1070 2 2.3999999999999999e+00 9.0378287259294083e+00 6.2263181718455893e+00 7.9399341518313848e+00 0 2 1
2514 3 -1.2000000000000000e+00 7.6847869378935716e+00 5.9461078252002153e+00 4.4008365192453214e+00 -2 0 2
1759 3 -1.2000000000000000e+00 6.0638324018695320e+00 4.4876892404478950e+00 5.7807312905246206e+00 0 2 2
2952 3 -1.2000000000000000e+00 6.8721064114837018e+00 3.7178666266338167e+00 3.4570507206232088e+00 -1 0 -1
665 2 2.3999999999999999e+00 3.4854516838343086e+00 8.0805286279859772e+00 3.6555572272326695e+00 0 -1 -1
2775 3 -1.2000000000000000e+00 8.4551254764203687e+00 3.5704485377356190e+00 5.4415391972270983e+00 0 -1 -1
1563 3 -1.2000000000000000e+00 4.2513197148655593e+00 7.3212220793045075e+00 4.8431342017941237e+00 0 -1 0
2513 3 -1.2000000000000000e+00 4.5197722608786597e+00 8.9692799689666067e+00 2.8775785982325348e+00 1 0 0
306 1 5.9999999999999998e-01 8.6727209876578222e+00 7.9683443706787358e+00 5.2806700594582541e+00 -4 -10 8
1590 3 -1.2000000000000000e+00 9.8127832812493789e+00 5.7932058402123747e+00 6.5958444833674079e+00 -1 -2 1
494 1 5.9999999999999998e-01 8.8560581970465204e+00 9.4320392416784582e+00 7.8857507265732236e+00 8 6 7
2297 3 -1.2000000000000000e+00 2.9367325674302798e+00 6.9049512951627339e+00 2.7311990952754743e+00 -2 -1 2
2598 3 -1.2000000000000000e+00 1.0111091669226678e+01 3.0269407207496224e+00 9.2786831818768469e+00 1 -2 0
89 1 5.9999999999999998e-01 6.2071807409716779e+00 7.1631350618524241e+00 6.2047364346133911e+00 -7 -4 6
462 1 5.9999999999999998e-01 6.4347855714882121e+00 7.9383529224837179e+00 3.8445460575861090e+00 -1 -6 -3
1562 3 -1.2000000000000000e+00 7.5239336481858707e+00 3.0072870019641451e+00 1.0148349508194231e+01 0 2 -1
2406 3 -1.2000000000000000e+00 3.8531794772840446e+00 3.4067474589909428e+00 2.7225150740168589e+00 0 2 -1
1544 3 -1.2000000000000000e+00 8.4997729058939786e+00 8.6686338641321612e+00 3.0277129256079878e+00 0 0 0
1799 3 -1.2000000000000000e+00 6.5769822137242331e+00 7.9550264869005671e+00 1.0168910110175833e+01 -1 2 2
2685 3 -1.2000000000000000e+00 6.8353812074087497e+00 9.5038596688699872e+00 5.5654088410214548e+00 1 -1 1
35 1 5.9999999999999998e-01 4.3257034341290472e+00 5.8102924032525323e+00 6.6207372437991241e+00 3 -19 -3
1938 3 -1.2000000000000000e+00 4.5354310632417869e+00 9.4770245701399265e+00 9.9587340172188785e+00 -2 0 -1
2805 3 -1.2000000000000000e+00 8.1559794683803251e+00 2.5097084366349165e+00 7.7177830174408042e+00 -1 1 2
553 1 5.9999999999999998e-01 4.3377143614799500e+00 5.3143347372479193e+00 9.4073803670635172e+00 4 -14 3
542 1 5.9999999999999998e-01 3.3846812500298715e+00 8.6800575882182702e+00 6.5672302538293001e+00 7 1 5
357 1 5.9999999999999998e-01 4.7610057555193093e+00 5.3150074841643873e+00 3.6513905056454705e+00 -4 6 11
375 1 5.9999999999999998e-01 9.2933850857673921e+00 6.3369851113168059e+00 2.6664296696570728e+00 4 0 15
2470 3 -1.2000000000000000e+00 2.5710854582914267e+00 5.0149791040311609e+00 7.7905941819948916e+00 1 3 1
2151 3 -1.2000000000000000e+00 4.9537584911948240e+00 3.1389270896149499e+00 1.0075236942269981e+01 1 0 0
208 1 5.9999999999999998e-01 5.5616875814093918e+00 3.0551457329139069e+00 7.6071212506555810e+00 6 3 -5
1446 3 -1.2000000000000000e+00 1.0191871178342010e+01 6.8145287916925259e+00 8.8882922642822297e+00 -2 -1 1
153 1 5.9999999999999998e-01 1.0260184937870948e+01 1.0034033618990289e+01 3.8048942058362973e+00 -2 -11 -8
378 1 5.9999999999999998e-01 2.4578167991431208e+00 7.0239083661203248e+00 9.1534289738628392e+00 9 3 1
516 1 5.9999999999999998e-01 4.9687620514902520e+00 2.4595200076690542e+00 4.6684574863118335e+00 1 -10 5
301 1 5.9999999999999998e-01 8.6028327197451944e+00 2.3745119457888451e+00 2.6749930581922476e+00 5 13 7
709 2 2.3999999999999999e+00 6.2483710881211385e+00 1.0376784427181809e+01 6.7148846841959742e+00 -3 1 -1
2264 3 -1.2000000000000000e+00 2.3272116594881811e+00 8.9779352624262891e+00 4.2470749207343461e+00 0 -1 -2
1028 2 2.3999999999999999e+00 8.6978357186488129e+00 2.2337416520968261e+00 6.2548361352272135e+00 2 1 -1
1111 2 2.3999999999999999e+00 6.1471827199946576e+00 2.2610129136123902e+00 1.0550387197076962e+01 0 0 0
37 1 5.9999999999999998e-01 2.8503272573131087e+00 2.1839236211590527e+00 9.8705994871826856e+00 7 10 8
2960 3 -1.2000000000000000e+00 1.8979022799629920e+01 2.6416087926414504e+00 5.5255676395289548e+00 0 0 -2
358 1 5.9999999999999998e-01 1.4774127710075188e+01 5.8476980836442127e+00 5.2997461060302733e+00 -4 -7 15
300 1 5.9999999999999998e-01 1.4773097527573814e+01 7.3591976131827392e+00 8.1519526806999565e+00 4 -8 -4
1307 3 -1.2000000000000000e+00 1.3020446331529312e+01 3.5308676448512655e+00 3.5005419336302905e+00 2 -2 2
1867 3 -1.2000000000000000e+00 1.2529761671819498e+01 5.7342036692881484e+00 8.9775862286955181e+00 0 1 0
449 1 5.9999999999999998e-01 1.3271265920912787e+01 8.2222333657031061e+00 2.4382006511244758e+00 -1 5 -8
165 1 5.9999999999999998e-01 1.7562391640323998e+01 3.2051954407886574e+00 3.4811548024542853e+00 14 0 4
985 2 2.3999999999999999e+00 1.1947256518648031e+01 8.2567219078564982e+00 5.7222255925939542e+00 0 0 0
1773 3 -1.2000000000000000e+00 1.6031500106168515e+01 9.4431586753015999e+00 9.1702251163497817e+00 -1 1 0
2803 3 -1.2000000000000000e+00 1.1419166941410978e+01 6.9215436453065768e+00 5.0002815362506547e+00 -1 -1 -1
1276 2 2.3999999999999999e+00 1.1566528672181173e+01 6.7722534920587707e+00 9.6962141317650357e+00 0 0 -1
1847 3 -1.2000000000000000e+00 1.0830007867547929e+01 4.5413930212339579e+00 4.3161085253289890e+00 1 2 1
857 2 2.3999999999999999e+00 1.1451977994379185e+01 3.3601607819755337e+00 3.4438150753739598e+00 1 0 -1
2964 3 -1.2000000000000000e+00 1.5645374780697678e+01 8.7617688637925433e+00 5.5689396839833494e+00 -2 0 2
2242 3 -1.2000000000000000e+00 1.3104244750373066e+01 8.9536458782852222e+00 4.8095879516572726e+00 1 2 2
954 2 2.3999999999999999e+00 1.2325993178942205e+01 9.7866651471048769e+00 9.8825812349644693e+00 0 -1 1
723 2 2.3999999999999999e+00 1.7391658679021312e+01 3.7754936274742348e+00 8.3395109390889495e+00 0 1 2
1077 2 2.3999999999999999e+00 1.4397988216155049e+01 9.7191374683565996e+00 5.3278095500602047e+00 0 3 -1
778 2 2.3999999999999999e+00 1.4585529874822779e+01 3.2426387171471993e+00 3.3367352911879768e+00 -1 1 -1
2629 3 -1.2000000000000000e+00 1.2609189137783019e+01 3.3139528269153131e+00 8.5223708002207594e+00 0 0 2
2839 3 -1.2000000000000000e+00 1.8740199470666479e+01 3.5368194971784841e+00 9.2007470671230855e+00 -2 -2 2
